order; fide_id; name; federation; gender; title; yob
1893;2131200;Lima, Antonio Stenio Patricio;BRA;M;;1968
1894;2131218;Nogueira, Jorge Da Silva;BRA;M;;1962
1895;2131226;Nunes, Moezio Correia;BRA;M;;1966
1896;2131234;Oliveira Filho, Rubens Martins D;BRA;M;;1989
1897;2131242;Oliveira, Guibson Martins De;BRA;M;;1991
1898;2131269;Ribeiro, Matheus Cavalcante;BRA;M;;1991
1899;2131285;Santos, Alana Lima Dos;BRA;F;;1996
1900;2131293;Santos, Antonio Inacio Dos;BRA;M;;1973
1901;2131307;Santos, Inacio Eduardo Andrade D;BRA;M;;1956
1902;2131315;Viana, Cristiano Braga;BRA;M;;1976
1903;2131340;Andrade, Rafael De Souza;BRA;M;;1983
1904;2131358;Araujo Brandao, Estevao Alisson;BRA;M;;1977
1905;2131366;Baltar, Petrov Ferreira;BRA;M;;1945
1906;2131374;Gomes, Andre Luis Bernardino;BRA;M;;1973
1907;2131412;Da Silva Filho, Joaquim Virgulin;BRA;M;;1966
1908;2131420;Da Silva Tomaz, Luiz Antonio;BRA;M;;1997
1909;2131439;Da Silva, Antonio Dutra;BRA;M;;1964
1910;2131463;De Almeida, Valdemiza Gurgel;BRA;F;;1959
1911;2131480;De Lira Machado, Alexandre Henri;BRA;M;;1961
1912;2131498;De Oliveira, Cledualdo Soares;BRA;M;;1978
1913;2131510;De Souza, Rondinelle Pessoa;BRA;M;;1977
1914;2131528;Dias, Klebber Maux;BRA;M;;1963
1915;2131536;Felix, Thiago Ribeiro;BRA;M;;1995
1916;2131544;Franca Pessoa, Amilcar Celio;BRA;M;;1970
1917;2131552;Goncalves, Dacio Lima;BRA;M;;1951
1918;2131579;Lemos, Doriedson;BRA;M;;1989
1919;2131587;Maracaja De Castro, Marcos Anton;BRA;M;;1963
1920;2131595;Melo, Silvio Sa De;BRA;M;;1969
1921;2131609;Nogueira, Jose Marcelo;BRA;M;;1960
1922;2131617;Oliveira, Renato de Araujo;BRA;M;;1975
1923;2131625;Patric, Davi Marcelino;BRA;M;;1980
1924;2131633;Trigueiro, Hamilton Nobrega;BRA;M;;1956
1925;2131641;Wanderley, Ariano;BRA;M;;1956
1926;2131650;Cardoso, Andre Felipe De Lima;BRA;M;;1988
1927;2131668;Cavalcanti, Phillipe Andre C;BRA;M;;1991
1928;2131692;De Miranda, Yuri Patrice;BRA;M;;1961
1929;2131730;Goncalves, Alexandre De Aquino;BRA;M;;1982
1930;2131765;Junior, Jairo Schieffelbein;BRA;M;;1996
1931;2131820;Angelotti, Rafaela Beatriz;BRA;F;;1997
1932;2131838;Budde, Vinicius Chemale;BRA;M;;1983
1933;2131862;Franco, Jefferson Gregorio;BRA;M;;1989
1934;2131870;Fusiger, Eduardo Antonio;BRA;M;;1993
1935;2131943;Fakhouri Filho, Jorge;BRA;M;;1991
1936;2131986;Landin, Mateus Moreno;BRA;M;;1998
1937;2132001;Leite, Diogo Lima;BRA;M;;1988
1938;2132010;Duarte, Carlos Eduardo Santos;BRA;M;;1986
1939;2132028;Andrades, Jose Jorge;BRA;M;;1954
1940;2132036;Alves Silva, Luis Fernando;BRA;M;;1991
1941;2132044;De Lima, Valdenicio Marcelino;BRA;M;;1987
1942;2132060;Venelli, Luiz Gonzaga;BRA;M;;1943
1943;2132079;Da Silva Junior, Sediney Mari;BRA;M;;1989
1944;2132117;Oliveira, Fernando Henrique;BRA;M;;1994
1945;2132150;Cadilhac, Igor Tokuichi Kikuchi;BRA;M;FM;2000
1946;2132168;Pereira, Daniele Costa;BRA;F;;1995
1947;2132176;Sousa, Felipe Mazim De;BRA;M;;1999
1948;2132184;Yanaguihara, Vitor Kioshi;BRA;M;;1997
1949;2132214;Marques, Matheus Augusto Silva;BRA;M;;1998
1950;2132222;Marques, Michael Felippy Silva;BRA;M;;2000
1951;2132230;Santos, Gildemar De Oliveira;BRA;M;;1965
1952;2132265;Cordeiro Souto, Richard Victor;BRA;M;;1983
1953;2132397;Teixeira, Thiago Santos;BRA;M;;1973
1954;2132400;Tamarozi,Isabelle;BRA;F;;1999
1955;2132419;Barros,Alysson Bruno Fernandes;BRA;M;;1994
1956;2132435;Paiva, Sergio Henrique Meirelles;BRA;M;;1993
1957;2132443;Poiani,Fernando Celso;BRA;M;;1954
1958;2132451;Teixeira, Silvio De Oliveira;BRA;M;;1942
1959;2132478;Tamarozi,Isaque;BRA;M;;1996
1960;2132494;Amaral, Rogerio Einloft do;BRA;M;;1965
1961;2132508;Bidigaray, Marcio;BRA;M;;1967
1962;2132559;Fabris, Mario Henrique;BRA;M;;1979
1963;2132567;Fonseca, Luis Ernesto Serra Azul;BRA;M;;1970
1964;2132575;Paiva,Paulo Ricardo Goncalves;BRA;M;;1963
1965;2132583;Moritz,Diego Homrich;BRA;M;;1988
1966;2132605;Noronha,Natanael Muana C.;BRA;M;;1992
1967;2132613;Panazzolo,Paulo Victor;BRA;M;;1991
1968;2132621;Almeida, Tiago De;BRA;M;;1983
1969;2132672;Popovicz, Sandro Jose;BRA;M;;1974
1970;2132702;De Sousa,Vitor Hugo Campos;BRA;M;;1999
1971;2132745;De Carvalho,Evaldo Hollanda;BRA;M;;1967
1972;2132770;Kiyomura,Ygor Carvalho;BRA;M;;1979
1973;2132800;Sampaio,Andre Luiz;BRA;M;;1978
1974;2132842;Saraiva, Alexandre Pacheco;BRA;M;;1965
1975;2132850;Labussiere, Jorge Henri;BRA;M;;1955
1976;2132869;De Oliveira, Joatan Balbino;BRA;M;;1976
1977;2132885;Aguiar, Jarbas Souza;BRA;M;;1978
1978;2132893;Barbosa, Celio Oliveira;BRA;M;;1966
1979;2132915;Bentes Neto, Pedro;BRA;M;;1972
1980;2132923;Bernardino, Hugo Barros;BRA;M;;1991
1981;2132958;Carneiro, Marcos Venicios F.;BRA;M;;1990
1982;2133008;Da Rocha, Alynne Ribeiro;BRA;F;;1997
1983;2133016;Da Silva, Deomar Cesar Cheres;BRA;M;;1969
1984;2133024;Da Silva, Hildebran Bergman;BRA;M;;1990
1985;2133032;Da Silva, Mikhail Zoltan Iwanon;BRA;M;;1989
1986;2133040;Da Silva, Sandra De Jesus F.;BRA;F;;1991
1987;2133113;De Oliveira, Leonardo Souza A.;BRA;M;;1992
1988;2133156;Dos Santos, Wesley Cesar Reis;BRA;M;;1991
1989;2133164;Farias, Igor Borge Cardoso;BRA;M;;1998
1990;2133172;Jacinto Junior, Nelson Bezerra;BRA;M;;1968
1991;2133199;Lima, Endson Dos Santos;BRA;M;CM;1985
1992;2133202;Lopes, Janio Ribeiro;BRA;M;;1984
1993;2133253;Oliveira Junior, Omar Silva;BRA;M;;1993
1994;2133261;Pessoa, Hudson Anselmo;BRA;M;;1971
1995;2133288;Reboucas, Darkenwald Pereira;BRA;M;;1991
1996;2133296;Rocha, Roberto Da Costa;BRA;M;CM;1979
1997;2133300;Salles, Joelson De Assis;BRA;M;;1974
1998;2133318;Silveira, Lorensen Willer Soares;BRA;M;;2000
1999;2133377;Dall`orsoletta, Alaize;BRA;F;;1997
2000;2133385;Distassi, Adalberto;BRA;M;;1966
2001;2133393;Bezerra, Denilson Da Silva;BRA;M;;1979
2002;2133407;Dias, Yuri De Carlos Santos;BRA;M;;1965
2003;2133415;Guara Neto, Argemiro Braga;BRA;M;;1987
2004;2133423;Santos, Roberto Carlos;BRA;M;;1974
2005;2133431;Souza, Lindomar Jacinto De;BRA;M;;1970
2006;2133440;Pereira, Jose Manuel Blanco;BRA;M;;1970
2007;2133458;Sena Moura, Danielle;BRA;F;;1992
2008;2133466;De Carvalho, Miguel A. Alvarenga;BRA;M;;1996
2009;2133474;Cha, Joao Pedro Amato Vercosa;BRA;M;;1995
2010;2133482;Gomes Silverio, Taua;BRA;M;;1995
2011;2133490;Gomes, Luis Gustavo M. Neves;BRA;M;;1996
2012;2133512;Vilalba, Ricardo Pereira;BRA;M;;1998
2013;2133547;Galvao De Melo Barbosa, Eduardo;BRA;M;;1999
2014;2133555;Vilalba, Guilherme Pereira;BRA;M;;1999
2015;2133580;Almeida, Gianluca Jorio;BRA;M;;2002
2016;2133598;Vescovi Filho, Giovanni;BRA;M;;2002
2017;2133601;Yoshioka, Andre;BRA;M;;2001
2018;2133610;Yoshioka, Hugo;BRA;M;;2001
2019;2133628;Carvalho Martins,Andreia Meritho;BRA;F;;2001
2020;2133652;Pinto Da Silva Garcia, Marjorie;BRA;F;;2001
2021;2133687;Almeida Junior, Waldomiro Carlos;BRA;M;;1987
2022;2133695;Macieira, Flavio Helmold;BRA;M;;1952
2023;2133725;Costa, Fernando De Souza;BRA;M;;1963
2024;2133733;Kaminski, Hermes Miguel;BRA;M;;1950
2025;2133741;Lopes, Davi de Souza;BRA;M;;1976
2026;2133768;Domingos, Jonathan Meneses;BRA;M;;1989
2027;2133776;Benhur Junior, Alberto;BRA;M;;1964
2028;2133784;De Melo, Fernando Sa;BRA;M;;1970
2029;2133792;Dantas, Francisco;BRA;M;;1953
2030;2133806;Barros L. Junior, Ivonildo;BRA;M;;1973
2031;2133814;De Lima, Daniel Meira Nobrega;BRA;M;;1996
2032;2133822;Palhano, Fabson Barbosa;BRA;M;;1975
2033;2133849;Rodrigues, Rodrigo Soares;BRA;M;;1991
2034;2133865;Braga, Ubirani de Souza;BRA;M;;1954
2035;2133873;Jacome, Fernando Almeida;BRA;M;;1974
2036;2133881;Bede, Arnaldo Gomes;BRA;M;;1959
2037;2133903;Dantas, David Luan de Barros;BRA;M;;1996
2038;2133911;Da Silva Filho, Ibernon Luiz;BRA;M;;1953
2039;2133938;Baptista, Andre Kemper;BRA;M;;1980
2040;2133954;Diaz, Marcos;BRA;M;;1955
2041;2133970;Orlandi Neto, Aristides;BRA;M;;1962
2042;2134004;Silva Filho, Marlen Moura e;BRA;M;;1973
2043;2134063;Morais, Wagner Soares De;BRA;M;;1975
2044;2134071;Paiva, Marcio Silveira;BRA;M;;1965
2045;2134110;Ferraz e Silva, Pietro;BRA;M;;1984
2046;2134136;Benez, Laksmi;BRA;F;;1993
2047;2134144;Busquete, Sergio Vicznevski;BRA;M;;1982
2048;2134152;Goncalves, Andre Luiz Sampaio;BRA;M;;1980
2049;2134160;Kawabata, Elise Yuriko;BRA;F;;1994
2050;2134179;Leao, Cintia Rocha;BRA;F;;1992
2051;2134187;Nakagawa, Gabriel Yudi;BRA;M;;1993
2052;2134195;Okawati, Gabriel Akira;BRA;M;;1997
2053;2134209;Rocha, Juliana Da Silva;BRA;F;;1996
2054;2134217;Silva Jr, Maurides Ferreira da;BRA;M;;1975
2055;2134225;Silva, Lucas Henrique Da;BRA;M;;1994
2056;2134233;Correia, Vitor Paie;BRA;M;;2000
2057;2134268;Lobo, Marcelo De Souza;BRA;M;;1984
2058;2134276;Sousa, Fabio De Fatima;BRA;M;;1980
2059;2134284;Venter, Paulo Regis;BRA;M;;1963
2060;2134292;Miranda, Bruno Jacomini;BRA;M;;1990
2061;2134314;Bezerra, Natacio Goncalves;BRA;M;;1993
2062;2134322;De Souza, Rafael Le Masson;BRA;M;;1980
2063;2134330;Dos Reis, Alexandre Magno Pereir;BRA;M;;1972
2064;2134349;Perrone, Bruno Freire;BRA;M;;1984
2065;2134365;Pereira,Marcus Vinicius Rocha;BRA;M;;1999
2066;2134390;Castellar, Juarez Iorio;BRA;M;;1946
2067;2134403;Zonta,Juliano Artemio;BRA;M;;1990
2068;2134411;Barbalho,Gilsivan Silva;BRA;M;;1963
2069;2134454;Nascimento,Pedro Henrique Alves;BRA;M;;1985
2070;2134462;Guimaraes,Ricardo Alves;BRA;M;;1967
2071;2134470;Medeiros,Thauane Ferreira;BRA;F;;1994
2072;2134489;De Sousa,Clovis Ely Melo;BRA;M;;1989
2073;2134500;Lemony,Denise;BRA;F;;1990
2074;2134519;Da Silva,Daniel Leite;BRA;M;;1986
2075;2134527;Reichert,Thiago Da Cruz;BRA;M;;1988
2076;2134535;Lima,Adriano Mendes;BRA;M;;1988
2077;2134543;Zorrilla,Diego Ernesto Bastos;BRA;M;;1984
2078;2134551;Banach,Fabiano;BRA;M;;1983
2079;2134560;Boabaid,Jorge Alberto Duardes;BRA;M;CM;1949
2080;2134578;Peruzzo,Josnei Francisco;BRA;M;;1986
2081;2134586;Reis,Nicolas Rodrigues dos;BRA;M;;1994
2082;2134594;Bianchi,Willian Domingues;BRA;M;;1995
2083;2134616;Coelho,David Campos;BRA;M;;1987
2084;2134632;Ferreira,Paulo Muraro;BRA;M;;1995
2085;2134667;Bacila, Carlos Roberto;BRA;M;;1968
2086;2134683;Lima, Kaio Gil Das Chagas;BRA;M;;1998
2087;2134713;Lemos,Hamilton Rabat;BRA;M;;1962
2088;2134721;Medeiros Jr, Francisco Cesar de;BRA;M;;1971
2089;2134730;Reis, Virginia Lagrange M.;BRA;F;;1968
2090;2134748;Da Luz,Fabio Rodolfo;BRA;M;;1958
2091;2134764;Heubeck, Flavio;BRA;M;;1959
2092;2134772;Melgaco,Romulo Oliveira;BRA;M;;1984
2093;2134799;Guilherme, Joao Marcos De Olivei;BRA;M;;1989
2094;2134802;Lyrio, Nubson Jorge Lago;BRA;M;;1958
2095;2134845;Vilas Boas, Edson Claudio Marque;BRA;M;;1964
2096;2134853;Felix Junior,Marcelo Jose;BRA;M;;1989
2097;2134861;Miranda,Thyago Francisco Agra de;BRA;M;;1986
2098;2134896;Frota,Alvaro;BRA;M;;1957
2099;2134918;Yokomizo, Wilton;BRA;M;;1982
2100;2134942;Machado Goncalves,Henrique;BRA;M;;1993
2101;2134950;Oliveira, Jardel Carlos Santos;BRA;M;;1989
2102;2134969;Freitas,Marcos Antonio da Costa;BRA;M;;1986
2103;2134977;De Oliveira,Vicente Francimar;BRA;M;;1935
2104;2135000;Paiva, Lucas Daniel Bezerra S.;BRA;M;;1979
2105;2135019;Trajano,Daniel Jose Rocha;BRA;M;;1993
2106;2135027;Travassos,Tiago Soares Quindere;BRA;M;;1993
2107;2135060;Vitielo,Alecio Elias;BRA;M;;1982
2108;2135140;Fiori,Luis Eduardo;BRA;M;;1967
2109;2135159;Da Silva, Angelo Luiz;BRA;M;;1979
2110;2135167;de Oliveira,Peter;BRA;M;;1981
2111;2135175;Maranhao,Jose Renato Ruiz;BRA;M;;1993
2112;2135191;Araujo,Renan Aparecido;BRA;M;;1992
2113;2135230;de Carvalho,Igor Lorenzon;BRA;M;;1997
2114;2135248;do Carmo,Matheus Godoy F.;BRA;M;;1997
2115;2135280;Cincotto,Fabio Henrique;BRA;M;;1987
2116;2135353;Silva, Rodrigo Ferreira;BRA;M;;1979
2117;2135361;Bezerra, Alexandre Saraiva;BRA;M;;1998
2118;2135655;Almeida, Heidy Jose Moreira De;BRA;M;;1985
2119;2135698;Cogorni, Thiago Henrique;BRA;M;;1988
2120;2135701;Gomes, Viviane Koerich;BRA;F;;1979
2121;2135710;Kretszchmar, Andressa;BRA;F;;1993
2122;2135728;Oliveira, Cleverton De;BRA;M;;1990
2123;2135787;Dos Santos,Renato Oliveira;BRA;M;;1982
2124;2135795;Garcia,Julio Cesar de Paiva;BRA;M;;1978
2125;2135809;Maia,Erick de Figueiredo;BRA;M;;1991
2126;2135817;Medeiros,Israel Costa Smith de;BRA;M;;1995
2127;2135825;Pinheiro Junior,Emanuel Eliezer;BRA;M;;1980
2128;2135892;De Macedo Jr., Joel Xavier;BRA;M;;1974
2129;2135981;Hama, Ayana;BRA;F;;1996
2130;2135990;Hama, Haruna;BRA;F;;1991
2131;2136090;Vieira, Jose Luiz;BRA;M;;1963
2132;2136104;Grillo,Cloves Moises;BRA;M;;1964
2133;2136112;Granater Fonseca,Luiz Henrique;BRA;M;;1988
2134;2136120;Do Prado, Andrielle Souza Brito;BRA;F;;1996
2135;2136139;Travessa,Diobel Gomes;BRA;M;;1945
2136;2136147;Do Prado,Andressa Souza Brito;BRA;F;;1996
2137;2136155;Faria,Marcio Roberto;BRA;M;;1981
2138;2136163;Mello Sales,Caio de;BRA;M;;1985
2139;2136171;Sales,Luis Carlos;BRA;M;;1956
2140;2136180;Torres,Wagner Da Silva;BRA;M;;1972
2141;2136198;Rodrigues,Vanessa Ketlyn Sousa;BRA;F;;1998
2142;2136244;Cardoso Da Silva,Roberto;BRA;M;;1970
2143;2136260;De Oliveira,Antonio Higino;BRA;M;;1990
2144;2136279;Rodrigues,Francisco Arimateia G;BRA;M;;1957
2145;2136325;Assis, Rafael de Souza;BRA;M;;1992
2146;2136384;Reboucas,Eduardo Jorge Batista;BRA;M;;1974
2147;2136392;Barbosa,Edinardo Meireles;BRA;M;;1967
2148;2136406;Almeida, Sergio Ribeiro De;BRA;M;;1962
2149;2136414;Barcelos, Leandro Rodrigues;BRA;M;;1974
2150;2136449;De Faria Raimundo, Bryan Newton;BRA;M;;1989
2151;2136457;Heck, Rahysa Leal;BRA;F;;1990
2152;2136473;Mariano, Rodrigo Gomes;BRA;M;;1980
2153;2136481;Sampaio,Luiz Francisco Batista;BRA;M;;1981
2154;2136490;Meschede,Henri;BRA;M;;1971
2155;2136503;Canassa,Gustavo;BRA;M;;1988
2156;2136511;Annibal Jr, Rocevelte;BRA;M;;1978
2157;2136520;Assef, Nathaly Regina Reis;BRA;F;;1992
2158;2136538;Bonvini, Adriana Tonhati;BRA;F;;2000
2159;2136546;Bonvini, Alberto Tonhati;BRA;M;;2003
2160;2136562;Dias, Fabricio Ricardo;BRA;M;;1979
2161;2136570;Dias, Matheus Nunes;BRA;M;;1995
2162;2136589;Do Nascimento, Carlos Roberto;BRA;M;;1954
2163;2136597;Dos Santos Jr, Jose Carlos;BRA;M;;1988
2164;2136600;Dos Santos, Agildo Silva;BRA;M;;1976
2165;2136619;Dutra, Liliam Guedes;BRA;F;;1964
2166;2136643;Januario, Jessica Dos Anjos;BRA;F;;1992
2167;2136660;Rainho, Caio Gisse;BRA;M;;1997
2168;2136678;Rodrigues, Joao Victor Da Silva;BRA;M;;1997
2169;2136686;Sato, Henrique Akira Lisboas;BRA;M;;1999
2170;2136694;Takata, Felipe Sandron;BRA;M;;1998
2171;2136740;Santos, Breno Daniel Leite;BRA;M;;1982
2172;2136759;Santos, Lucas Henrique Azevedo D;BRA;M;;1993
2173;2136767;Soares, Alberto Manoel Colares D;BRA;M;;1954
2174;2136775;Soares, Paulo Gentil Regato De O;BRA;M;;1964
2175;2136783;Gomes, Homero Araujo;BRA;M;;1939
2176;2136791;Schwanbach,Adair;BRA;M;;1950
2177;2136805;Simonaggio,Osvaldo;BRA;M;;1945
2178;2136856;Fuck,Vinicius Rios;BRA;M;;1992
2179;2136880;Vasconcelos,Paulo Cesar da S.;BRA;M;;1993
2180;2136910;Da Cruz, Karoliny Taiane;BRA;F;;1992
2181;2136929;Obadovski Alves, Sarah Beatriz;BRA;F;;1993
2182;2136953;Ceregato Filho, Gilmar Jose;BRA;M;;1995
2183;2137003;Ferreira Iolanda, Gabriel;BRA;M;;1999
2184;2137011;Flores Arroyo, Akaua;BRA;M;;1994
2185;2137038;Goes, Andre Cesar;BRA;M;;1996
2186;2137054;Mangialardo, Gabriel Henrique;BRA;M;;1997
2187;2137062;Milezzi, Victor Orlando;BRA;M;;1995
2188;2137089;Prallon Sampaio, Leonardo De Sou;BRA;M;;1995
2189;2137097;Ribeiro Das Neves, Gabriel;BRA;M;;1995
2190;2137119;Da Silva, Ulisses Lucas;BRA;M;;1993
2191;2137143;Righini,Luisa;BRA;F;;1996
2192;2137151;Biedermann, Saynne Schwab;BRA;F;;1994
2193;2137160;de Camargo,Dayane Jackes;BRA;F;;1994
2194;2137216;Suemi Kawakami,Keila;BRA;F;;1994
2195;2137224;Mayara Sibowicz, Giovanna;BRA;F;;1995
2196;2137275;Tavares, Tayra Maria;BRA;F;;1994
2197;2137283;Maia Jr, Francisco Ari;BRA;M;;1968
2198;2137305;Barbara, Willian Filipe Tomaz;BRA;M;;1995
2199;2137348;Gardim, Leonardo D Almada;BRA;M;;1997
2200;2137356;Kajiwara, Joao Kazuyuki;BRA;M;;1957
2201;2137372;Mendeleh Junior, Jorge;BRA;M;;1955
2202;2137402;Santos, Emanuel Valentin Dos;BRA;M;;1994
2203;2137410;Figueredo, Jonathas Marcelo;BRA;M;;1994
2204;2137429;Silva, Ivanilson Pereira;BRA;M;;1969
2205;2137445;Araujo Junior, Antonio Carlos De;BRA;M;;1967
2206;2137453;Cabral Filho, Valberto Alves;BRA;M;;1990
2207;2137470;Dantas, Isaac Pereira;BRA;M;;1960
2208;2137500;De Moura Filho, Eny Nobrega;BRA;M;;1966
2209;2137518;Goncalves Costa, Douglas Jose;BRA;M;;1992
2210;2137526;Hiramine, Rodrigo Yoshio Ferreir;BRA;M;CM;1992
2211;2137542;Teixeira, Alexandre Cesar Fernan;BRA;M;;1964
2212;2137585;Alves da Silva,Thiago;BRA;M;;1986
2213;2137593;Nunes,Fabio Victor Barbosa;BRA;M;;1986
2214;2137607;De Araujo, Sergio C,  Mendes;BRA;M;;1966
2215;2137623;Lima,Alan Kardeck dos Anjos;BRA;M;;1983
2216;2137631;Meneses,Lourenco Teixeira de;BRA;M;;1970
2217;2137640;Mousse Neto, Sebastiao Alberto;BRA;M;;1985
2218;2137658;Macedo Jr,Levy Salviano de;BRA;M;;1974
2219;2137666;Moraes,Admir Gomes de;BRA;M;;1967
2220;2137674;Benayon,Elismar da Silva;BRA;M;;1971
2221;2137690;Silva e Costa,Alan Roberto da;BRA;M;;1968
2222;2137712;Stone,Ronnie Frank Pires;BRA;M;;1998
2223;2137755;Gutierrez,Enrique Alberto Soto;BRA;M;CM;1961
2224;2137763;Dos Santos,Jessica Souza;BRA;F;;1999
2225;2137771;Lima,Marcos Antonio dos Santos;BRA;M;;1983
2226;2137798;De Oliveira,Victor Gabriel C.;BRA;M;CM;1996
2227;2137810;Barros,Jose Claide Teixeira;BRA;M;;1966
2228;2137828;Dias,Joao Pedro da Cunha;BRA;M;;1998
2229;2137844;Andrade, Artur Diego De Souza;BRA;M;;1998
2230;2137887;Silva, Leandro Da Nobrega;BRA;M;;2001
2231;2137925;Koroleski,Flavio Antonio Teixeir;BRA;M;;1992
2232;2137933;Massarotto, Dieferson Flori;BRA;M;;1992
2233;2137968;De Borba, Gabriel;BRA;M;FM;2004
2234;2138018;Schmidt, Guilherme Machado Loure;BRA;M;;2001
2235;2138026;Silva, Vinicius Parente;BRA;M;;2000
2236;2138042;Cardoso, Leandro Ubialli;BRA;M;;1998
2237;2138085;Dantas, Paulo Fernando Chaves;BRA;M;;1960
2238;2138093;Oliveira, Antonio Pereira;BRA;M;;1956
2239;2138123;Da Silva, Jose Almir Martins;BRA;M;;1954
2240;2138204;De Castro,Thales Jose Fernandes;BRA;M;;1969
2241;2138212;Dos Santos,Rodrigo Mello;BRA;M;;1990
2242;2138247;Resende,Walter Magela;BRA;M;;1967
2243;2138280;Matsuura,Queenti;BRA;M;;1930
2244;2138298;Lux,Hugo de Melo;BRA;M;FM;2002
2245;2138310;Lopes Silva, Luiz Eduardo;BRA;M;;1988
2246;2138328;Bassedon,Guilherme Mendes;BRA;M;;1999
2247;2138344;Siqueira Gomes,Gustavo;BRA;M;;1995
2248;2138352;Xavier Junior,Joao;BRA;M;;1961
2249;2138360;Vinagreiro,Vinicius Moura;BRA;M;;1999
2250;2138379;Lourenco dos Santos,Paulo R.;BRA;M;;1976
2251;2138387;Parras,Lucas Cesar;BRA;M;;1995
2252;2138409;Dos Santos, Lucas Aparecido;BRA;M;;1995
2253;2138441;Martinelli, Ana Carolina Candido;BRA;F;;1999
2254;2138484;De Carvalho,Jose Luiz Valadares;BRA;M;;1946
2255;2138492;Schossler,Daniel de Azevedo;BRA;M;;1966
2256;2138514;Jose, Anderson Willians Amaro;BRA;M;;1983
2257;2138530;Oliveira, Guilherme Martins G;BRA;M;;1997
2258;2138549;Reis, Oseias Marcelino Dos;BRA;M;;1973
2259;2138557;Sorrentino, Umberto;BRA;M;;1981
2260;2138565;Theodoro, Milson;BRA;M;;1965
2261;2138581;Jaque, Angelica Goncalves;BRA;F;;1989
2262;2138603;Da Silva,Arthur Moura Viera;BRA;M;;1991
2263;2138620;Dos Anjos,Avner Augusto;BRA;M;;1992
2264;2138638;Santos da Silva,Renata Nataly;BRA;F;;1987
2265;2138646;Freitas, Sergio Da Silva;BRA;M;;1981
2266;2138654;Santiago, Bruno Majorico Freitas;BRA;M;;1983
2267;2138662;Leao,Marcos Jose;BRA;M;;1982
2268;2138719;Da Costa, Jairo Alves;BRA;M;;1984
2269;2138751;Cirne, Bruno Uchoa;BRA;M;;1999
2270;2138760;Lacerda, Gabriel Valero Bellot;BRA;M;;1997
2271;2138786;Pinheiro, Ghabriel Alves;BRA;M;;1996
2272;2138859;Borges, Ronaldo;BRA;M;;1960
2273;2138875;Utiyama, Douglas Patrick Ribeiro;BRA;M;;1984
2274;2138883;Abreu, Marcio Marques;BRA;M;;1980
2275;2138913;Di Simoni, Rafaela Moura;BRA;F;;2001
2276;2138956;Garcia, Gabriel Gonzaga;BRA;M;;1994
2277;2139065;Oliveira, Gabriel Barbosa;BRA;M;;1996
2278;2139081;Reis, Andre Luiz Cavalcante;BRA;M;;1962
2279;2139090;Rezende, Uelton Fabricius Alves;BRA;M;;1983
2280;2139103;Rocha, Wesley Rodrigues;BRA;M;;1960
2281;2139120;Santos, Luciano Da Silva;BRA;M;;1987
2282;2139138;Santos, Olavo Luis Dos;BRA;M;;1977
2283;2139146;Silva, Alexandre Mota Da;BRA;M;;1985
2284;2139162;Silva, Sergio Marcos Galdino Da;BRA;M;;1970
2285;2139170;Souza, Lucas Alves Ferreira;BRA;M;;1997
2286;2139227;Abrantes, Tiago Garrido;BRA;M;;1977
2287;2139235;Rodrigues Jr, Robson Nunes;BRA;M;;1993
2288;2139243;Nunes, Kleber Ferreira;BRA;M;;1979
2289;2139278;Notini, Sebastian;BRA;M;;1975
2290;2139286;Miranda, Saul Rocha;BRA;M;;1981
2291;2139308;Silva,Julio Cezar Miranda da;BRA;M;;1985
2292;2139316;Schade, Denise Patricia Oliveira;BRA;F;;1989
2293;2139324;Santos, Miller Ferreira;BRA;M;;1986
2294;2139405;Da Silva Santos, Henry Franklin;BRA;M;;1977
2295;2139413;Betat, Silvio Renan Pimentel;BRA;M;;1964
2296;2139448;Dos Santos, Jailso Almeida;BRA;M;;1990
2297;2139456;Mesquita, Guilherme;BRA;M;;1993
2298;2139472;Fantinatti Teixeira,Alex;BRA;M;;1987
2299;2139480;Oliveira,Jose Roberto;BRA;M;;1957
2300;2139510;Pereira Fo, Hildebrando Apolonio;BRA;M;;1963
2301;2139537;Silva, Marcelo Menezes Da;BRA;M;;1961
2302;2139553;Xavier, Nailton Machado;BRA;M;;1978
2303;2139570;Furtado Jr,Antonio Jose;BRA;M;;1966
2304;2139588;Costa Normando,Mario Alexandre;BRA;M;;1979
2305;2139600;Fortes Costa,Luiz Levi;BRA;M;;1994
2306;2139626;Pereira, Jefferson Luis de S.;BRA;M;;1988
2307;2139669;Da Costa Silva,Flavio;BRA;M;;1969
2308;2139677;Araujo,Cristiano Magalhaes;BRA;M;;1980
2309;2139685;Bernardo da Silva,Carlos Augusto;BRA;M;;1977
2310;2139693;De Oliveira Freitas,Reinier Alex;BRA;M;;1985
2311;2139707;Sousa,Lael Alexandre;BRA;M;;2001
2312;2139820;Wurzius,William Rodrigues;BRA;M;;1990
2313;2139847;Tannous,Thiago Saddi;BRA;M;;1985
2314;2139855;Pluschkat,Gustavo Ranulpho;BRA;M;;1982
2315;2139863;Martins, Sara Cristina Stacheski;BRA;F;;1992
2316;2139871;Brasilio,Felipe Benvenutti;BRA;M;;1992
2317;2139880;Kassmayer,Josef;BRA;M;;1933
2318;2139898;Do Prado,Hamilton Mesquita;BRA;M;;1949
2319;2139901;Vieira,Larissa Moretti;BRA;F;;1994
